instanceID	label	comment	annotator
PROCESSED_swe_news_2022_1M-sentences.json-1011-12:12-företrädare..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1013-18:18-döda..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1013-18:18-döda..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1018-7:7-anställd..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1022-7:7-tillverkning..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1005-27:27-press..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1005-27:27-press..0-3	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1005-27:27-press..1-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1011-12:12-företrädare..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1035-8:8-målskillnad..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1038-4:4-extern..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1049-20:20-nystart..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1049-23:23-förvärv..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1049-25:25-således..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1049-25:25-således..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1049-4:4-pressmeddelande..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1050-17:17-nystart..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1050-20:20-förvärv..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1050-22:22-således..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1050-22:22-således..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1056-4:4-finansiell..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1057-2:2-instruera..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1059-2:2-antal..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1063-7:7-nuvarande..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1068-2:2-rapport..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1068-2:2-rapport..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1068-9:9-femtedel..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1072-8:8-situation..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-108-14:14-tillägg..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-108-14:14-tillägg..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1080-3:3-förvänta..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1080-3:3-förvänta..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1088-2:2-koppling..0-3	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1088-2:2-koppling..0-4	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1096-7:7-verka..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1096-7:7-verka..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1096-7:7-verka..0-3	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-110-5:5-jubilera..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1109-11:11-oväntad..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-111-4:4-pendang..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1111-7:7-vård..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1114-4:4-snabb..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1120-19:19-interaktiv..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1121-6:6-internationell..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1122-5:5-södra..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-113-5:5-kolla..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-113-5:5-kolla..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-113-5:5-kolla..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1131-14:14-film..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1131-14:14-film..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1132-5:5-förrän..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1133-5:5-premiär..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1142-14:14-snabb..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1145-9:9-realisera..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1145-9:9-realisera..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1146-3:3-agera..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1146-3:3-agera..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1146-3:3-agera..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-118-3:3-forskning..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1180-14:14-rykta..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1184-6:6-tävling..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1192-8:8-södra..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1202-5:5-agera..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1211-7:7-nyligen..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1088-2:2-koppling..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1088-2:2-koppling..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1096-7:7-verka..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1114-4:4-snabb..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1131-14:14-film..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1142-14:14-snabb..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1142-21:21-administration..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1145-9:9-realisera..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1174-5:5-nyligen..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-118-3:3-forskning..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1180-14:14-rykta..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1184-6:6-tävling..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1202-5:5-agera..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1202-5:5-agera..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1215-10:10-sköt..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1221-18:18-jack..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1221-18:18-jack..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1229-6:6-mellan..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1229-6:6-mellan..0-3	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1232-10:10-butik..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1235-9:9-ansvarig..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1235-9:9-ansvarig..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1236-2:2-ansvarig..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1236-2:2-ansvarig..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1237-4:4-ansvarig..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1257-11:11-spark..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1257-11:11-spark..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1307-4:4-torsk..1-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1325-6:6-elektrisk..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1237-4:4-ansvarig..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1238-6:6-ansvarig..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-129-3:3-rapport..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1307-4:4-torsk..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1319-13:13-pressmeddelande..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1325-2:2-nuvarande..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1238-6:6-ansvarig..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1257-11:11-spark..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1264-14:14-avsnitt..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-129-3:3-rapport..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1307-16:16-avsnitt..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1307-4:4-torsk..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1307-4:4-torsk..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1317-7:7-liksom..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1317-7:7-liksom..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1322-11:11-rättighet..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1325-6:6-elektrisk..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1325-6:6-elektrisk..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1331-2:2-lök..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1331-2:2-lök..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1337-16:16-fungera..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1337-16:16-fungera..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1340-9:9-tävling..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1340-9:9-tävling..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1348-10:10-övervakning..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-1348-1:1-vård..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-15-23:23-nyfödd..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-15-23:23-nyfödd..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-160-5:5-definitiv..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-160-5:5-definitiv..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-160-5:5-definitiv..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-161-21:21-samma..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-161-21:21-samma..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-163-21:21-förskola..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-163-7:7-samma..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-163-7:7-samma..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-167-13:13-samma..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-167-13:13-samma..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-167-16:16-nuvarande..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-171-11:11-företrädare..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-178-9:9-tillägg..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-178-9:9-tillägg..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-18-8:8-avsnitt..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-185-8:8-bråttom..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-186-12:12-virus..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-187-10:10-fungera..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-187-10:10-fungera..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-187-16:16-trasig..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-187-16:16-trasig..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-19-7:7-teknik..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-19-7:7-teknik..0-3	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-196-12:12-sound..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-197-9:9-chans..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-200-7:7-fysioterapeut..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-205-11:11-liberal..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-205-11:11-liberal..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-205-11:11-liberal..0-3	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-171-11:11-företrädare..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-176-6:6-dålig..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-176-6:6-dålig..0-4	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-171-11:11-företrädare..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-176-6:6-dålig..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-197-9:9-chans..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-207-9:9-beskrivning..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-22-13:13-innan..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-22-13:13-innan..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-22-13:13-innan..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-22-5:5-företrädare..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-220-28:28-fruktansvärd..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-220-28:28-fruktansvärd..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-176-6:6-dålig..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-186-12:12-virus..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-197-9:9-chans..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-216-5:5-behov..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-216-5:5-behov..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-217-8:8-chans..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-217-8:8-chans..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-217-8:8-chans..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-219-16:16-mandat..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-219-16:16-mandat..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-22-13:13-innan..0-3	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-22-5:5-företrädare..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-22-5:5-företrädare..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-220-10:10-dålig..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-220-10:10-dålig..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-220-10:10-dålig..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-220-10:10-dålig..0-4	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-220-11:11-målvakt..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-227-14:14-otrolig..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-229-27:27-kö..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-229-27:27-kö..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-229-9:9-bråttom..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-230-13:13-anläggning..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-230-13:13-anläggning..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-230-13:13-anläggning..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-232-20:20-snabb..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-232-20:20-snabb..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-234-16:16-sjuttiotal..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-234-16:16-sjuttiotal..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-244-7:7-förtrycka..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-244-7:7-förtrycka..1-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-250-11:11-fiende..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-250-11:11-fiende..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-250-11:11-fiende..0-3	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-257-29:29-växelkurs..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-258-10:10-riktning..0-0	-	Need more context.	JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-258-10:10-riktning..0-1	-	Need more context.	JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-258-10:10-riktning..0-3	-	Need more context.	JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-261-4:4-team..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-263-18:18-förebild..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-263-18:18-förebild..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-264-14:14-någorlunda..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-266-16:16-film..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-266-16:16-film..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-266-16:16-film..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-279-8:8-utanför..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-279-8:8-utanför..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-279-8:8-utanför..0-3	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-281-11:11-mellan..0-0	-	I do not think that this sentence makes much sense and I need more context in order to properly judge the highlighted word.	JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-281-11:11-mellan..0-3	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-285-18:18-land..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-285-18:18-land..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-285-18:18-land..1-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-285-18:18-land..1-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-285-5:5-situation..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-286-13:13-innan..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-286-13:13-innan..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-286-13:13-innan..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-286-13:13-innan..0-3	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-291-16:16-mängd..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-291-16:16-mängd..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-291-16:16-mängd..0-3	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-291-16:16-mängd..0-4	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-293-24:24-antal..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-299-4:4-vår..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-299-4:4-vår..0-4	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-303-21:21-anställd..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-305-13:13-samma..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-305-13:13-samma..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-305-20:20-fest..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-305-20:20-fest..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-306-10:10-vårdnad..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-310-7:7-aktiv..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-310-7:7-aktiv..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-310-7:7-aktiv..0-3	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-310-7:7-aktiv..0-4	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-315-9:9-förskola..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-322-19:19-inspirerad..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-331-6:6-presidium..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-331-6:6-presidium..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-333-12:12-försvåra..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-334-2:2-studentkår..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-338-16:16-euro..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-34-8:8-fungera..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-34-8:8-fungera..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-341-17:17-teknik..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-341-17:17-teknik..0-3	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-341-2:2-lansering..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-343-4:4-digital..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-343-4:4-digital..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-343-5:5-avbild..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-346-4:4-snuva..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-346-4:4-snuva..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-346-4:4-snuva..0-2	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-346-4:4-snuva..0-3	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-350-2:2-chans..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-350-2:2-chans..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-350-2:2-chans..0-2	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-351-20:20-digital..0-0	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-351-20:20-digital..0-1	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-352-3:3-tvungen..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-352-3:3-tvungen..0-1	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-352-3:3-tvungen..0-3	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-352-3:3-tvungen..0-4	0		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-354-6:6-nominera..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-355-16:16-prisutdelning..0-0	1		JosefinKokkinakis
PROCESSED_swe_news_2022_1M-sentences.json-362-18:18-premiär..0-0	1		JosefinKokkinakis
